theTimes theMdot theDWR theX theY theZ theAltitude theVx theVy theVz thePitch theYaw theAOA theMach thePdyn theFlux theThrust theDrag theAcc theAccProp theGuidFlag theVrel theFPARel theFPA theLON theLAT theNGV theDV_drag theDV_Prop theIncidence theSideslip theApogeeAltitude theInclination theMass Flag_HSSep Flag_MPLSep stage thePOS_ECI_x thePOS_ECI_y thePOS_ECI_z theVEL_ECI_x theVEL_ECI_y theVEL_ECI_z theVREL_ECI_x theVREL_ECI_y theVREL_ECI_z
9.082379113 2895.3 1.357466247 921669.7572 -5530106.665 3031494.728 220.8371389 409.6377433 24.00388642 23.90866447 1.561704321 -1.570796354 0.007099940004 0.146681879 1487.344366 74053.89491 8237704.029 4634.079824 15.66104384 15.66985862 2 49.78934037 1.553630218 0.1214114463 -1.406312531 0.4985072969 15.66104384 0.02582210299 138.7046145 -0.007094371674 0.0002811474896 -4509.368938 0.4956923226 525703.7878 0 0 1 921669.7572 -5530106.665 3031494.728 409.6377433 24.00388642 23.90866447 6.376005665 -43.20533219 23.90866447
9.320315624 2895.3 1.550082362 921767.2449 -5530101.097 3031500.496 232.8487024 409.8072297 22.79407107 24.5809425 1.56404568 -1.570796354 0.009513366797 0.1508286721 1570.415946 80389.4739 8238527.191 4901.58583 15.68265202 15.69198769 2 51.18992463 1.553438583 0.124801327 -1.406312566 0.4985073015 15.68265202 0.02798150661 142.4356787 -0.009502196021 -0.0004609166507 -4490.133953 0.4956923537 525014.8902 0 0 1 921767.2449 -5530101.097 3031500.496 409.8072297 22.79407107 24.5809425 6.545898021 -44.42225646 24.5809425
9.558252135 2895.3 1.75248139 921864.7741 -5530095.818 3031506.425 245.1940515 409.9860433 21.58115686 25.25571567 1.566398362 -1.570796354 0.01181284412 0.1549921594 1655.911098 87093.62077 8239373.228 5177.007924 15.70434558 15.71421853 2 52.59558974 1.553415009 0.1281987724 -1.406312603 0.4985073063 15.70434558 0.030266855 146.1720202 -0.01175458267 -0.001171889614 -4470.336675 0.4956923855 524325.9926 0 0 1 921864.7741 -5530095.818 3031506.425 409.9860433 21.58115686 25.25571567 6.725096599 -45.64228261 25.25571567
9.915156902 2895.3 2.06483311 922011.1504 -5530088.441 3031515.62 264.3406421 410.2718967 19.75599842 26.27255418 1.569948616 -1.570796354 0.01501988078 0.1612688137 1788.71483 97867.05132 8240685.36 5604.766863 15.73704749 15.74775686 2 54.7136132 1.553669075 0.1333083912 -1.406312659 0.4985073136 15.73704749 0.03394015844 151.7864847 -0.01485394519 -0.002226789045 -4439.578785 0.495692435 523292.6462 0 0 1 922011.1504 -5530088.441 3031515.62 410.2718967 19.75599842 26.27255418 7.011487969 -47.47811498 26.27255418
10.27206167 2895.3 2.379839818 922157.6326 -5530081.717 3031525.18 284.2452426 410.5791087 17.92392849 27.29500713 1.568068308 1.5707963 0.01794332315 0.167583388 1927.013568 109537.388 8242049.439 6049.970371 15.76994502 15.78152738 2 56.84308084 1.554237798 0.1384331283 -1.406312716 0.4985073212 15.76994502 0.03791871961 157.4129606 -0.01763264608 -0.003325239996 -4407.535971 0.4956924864 522259.2999 0 0 1 922157.6326 -5530081.717 3031525.18 410.5791087 17.92392849 27.29500713 7.319190314 -49.32086656 27.29500713
10.62896644 2895.3 2.698245597 922304.2283 -5530075.648 3031535.105 304.912049 410.9079041 16.08498551 28.32307388 1.564467103 1.5707963 0.02060425874 0.1739361696 2070.830271 122145.9006 8243465.752 6512.562216 15.80303997 15.81553201 2 58.98402313 1.555087019 0.1435718134 -1.406312772 0.4985073291 15.80303997 0.04221566165 163.0515312 -0.0200994794 -0.00453403541 -4374.196322 0.4956925397 521225.9535 0 0 1 922304.2283 -5530075.648 3031535.105 410.9079041 16.08498551 28.32307388 7.648428312 -51.17049946 28.32307388
10.9858712 2895.3 3.005480788 922450.9452 -5530070.236 3031545.397 326.3452573 411.258509 14.23920931 29.35675317 1.560840421 1.5707963 0.02302604821 0.1803274924 2220.186115 135734.3755 8244934.588 6992.505316 15.83633413 15.84977271 2 61.13648517 1.556184287 0.1487232554 -1.406312827 0.4985073372 15.83633413 0.04684415386 168.7022803 -0.02224870562 -0.005934410836 -4339.547889 0.4956925949 520192.6071 0 0 1 922450.9452 -5530070.236 3031545.397 411.258509 14.23920931 29.35675317 7.999427792 -53.02697443 29.35675317
11.52122835 2895.3 3.434674175 922671.265 -5530063.357 3031561.531 359.9412512 411.8258062 11.45782337 30.91779113 1.55535263 1.5707963 0.02625846301 0.1899875705 2454.647503 158047.1598 8247236.95 7744.878968 15.88665285 15.90158068 2 64.38690673 1.558223143 0.1564716824 -1.406312902 0.4985073499 15.88665285 0.05443956711 177.2014373 -0.02479232965 -0.008654977808 -4285.095051 0.4956926813 518642.5876 0 0 1 922671.265 -5530063.357 3031561.531 411.8258062 11.45782337 30.91779113 8.567226639 -55.82442635 30.91779113
12.0565855 2895.3 3.800477696 922891.902 -5530057.971 3031578.504 395.285246 412.4434575 8.661301257 32.49144331 1.549807517 1.5707963 0.02906920604 0.199736627 2701.671938 182804.8992 8249659.103 8536.09021 15.93743003 15.95393091 2 67.66361845 1.560614529 0.1642419143 -1.406312966 0.4985073632 15.93743003 0.06285560536 185.7284753 -0.0261299847 -0.01274324975 -4227.629899 0.495692772 517092.568 0 0 1 922891.902 -5530057.971 3031578.504 412.4434575 8.661301257 32.49144331 9.185270757 -58.63703756 32.49144331
12.59194265 2895.3 4.08236791 923112.8832 -5530054.086 3031596.322 432.3913879 413.1122405 5.849795936 34.07769673 1.544205084 1.5707963 0.03151522094 0.2095762233 2961.305989 210154.7174 8252202.018 9365.98771 15.98867196 16.00683017 2 70.96690386 1.563132554 0.1720296932 -1.406313014 0.4985073771 15.98867196 0.07213738724 194.2836863 -0.02474228584 -0.01952791739 -4167.111707 0.4956928669 515542.5484 0 0 1 923112.8832 -5530054.086 3031596.322 413.1122405 5.849795936 34.07769673 9.854336991 -61.46465709 34.07769673
13.1272998 2895.3 4.254639961 923334.2364 -5530051.71 3031614.994 471.2738111 413.8329383 3.02346803 35.67653483 1.538545328 1.5707963 0.0336447739 0.2195080508 3233.585199 240245.9505 8254866.663 10234.3884 16.04038505 16.06028531 2 74.29708379 1.56519011 0.1798306798 -1.406313041 0.4985073916 16.04038505 0.08233026503 202.867366 -0.0150688391 -0.03008612305 -4103.49961 0.4956929661 513992.5289 0 0 1 923334.2364 -5530051.71 3031614.994 413.8329383 3.02346803 35.67653483 10.5752081 -64.30712632 35.67653483
13.93033553 2895.3 4.252516357 923667.0249 -5530050.993 3031644.614 532.958848 415.0130516 -1.243432715 38.09833588 1.529948218 1.5707963 0.03633374541 0.2345826576 3665.7611 290854.4777 8259093.99 11629.38933 16.11881211 16.1415255 2 79.34354416 1.564447614 0.1915472181 -1.406313033 0.4985074145 16.11881211 0.09945097147 215.7969683 0.0192148322 -0.03084476187 -4002.190849 0.4956931225 511667.4995 0 0 1 923667.0249 -5530050.993 3031644.614 415.0130516 -1.243432715 38.09833588 11.75537366 -68.59829439 38.09833588
14.73337125 2895.3 3.878118499 924000.8095 -5530053.715 3031676.19 598.719811 416.3144325 -5.542661415 40.54829982 1.521222134 1.5707963 0.03851559978 0.2498752391 4126.462051 348490.3204 8263600.644 13128.04872 16.19830042 16.22405577 2 84.45256883 1.55938575 0.2032682667 -1.406312951 0.4985074387 16.19830042 0.1189257577 228.7923273 0.03326835895 -0.01942225511 -3893.690323 0.4956932879 509342.4702 0 0 1 924000.8095 -5530053.715 3031676.19 416.3144325 -5.542661415 40.54829982 13.05655596 -72.92186304 40.54829982
15.53640698 2895.3 3.094331859 924335.6888 -5530059.903 3031709.745 668.6040707 417.739797 -9.87355991 43.02631488 1.512367077 1.5707963 0.04028129237 0.2653926946 4615.644428 413679.6773 8268389.871 14713.06213 16.27890502 16.30790029 2 89.62555147 1.552830194 0.2149783764 -1.406312781 0.4985074641 16.27890502 0.1409262667 241.8544888 0.03788277357 -0.01370536831 -3777.859274 0.4956934622 507017.4409 0 0 1 924335.6888 -5530059.903 3031709.745 417.739797 -9.87355991 43.02631488 14.48146923 -77.27718132 43.02631488
16.3394427 2895.3 2.095231867 924671.7634 -5530069.581 3031745.301 742.6588227 419.2918932 -14.23543713 45.53225448 1.503383046 1.5707963 0.04170421558 0.2811423522 5133.190802 486954.9642 8273464.905 16382.82273 16.3606509 16.39308362 2 94.86399063 1.545548588 0.2266619408 -1.406312503 0.4985074909 16.3606509 0.1656115258 254.9845179 0.04031417258 -0.0106890818 -3654.558688 0.4956936449 504692.4115 0 0 1 924671.7634 -5530069.581 3031745.301 419.2918932 -14.23543713 45.53225448 16.03285976 -81.66356549 45.53225448
16.88797573 2895.3 1.947774166 924902.0672 -5530078.211 3031770.75 795.665224 420.4263675 -17.23235789 47.25997608 1.497172149 1.5707963 0.04251039456 0.2920379659 5502.919658 541931.2294 8277097.478 17571.18372 16.41715868 16.45205259 2 98.48067264 1.54027481 0.2346193551 -1.406312244 0.4985075099 16.41715868 0.1840933964 263.9928389 0.04147052099 -0.009355750721 -3565.969983 0.4956937743 503104.2439 0 0 1 924902.0672 -5530078.211 3031770.75 420.4263675 -17.23235789 47.25997608 17.16670474 -84.67728026 47.25997608
17.43650875 2895.3 2.98133999 925133.0101 -5530088.489 3031797.15 850.6543873 421.6221639 -20.24314834 49.00060796 1.490901073 1.5707963 0.04320098555 0.3030480604 5885.70565 601102.1642 8280865.931 18797.605 16.47421946 16.51166597 2 102.1291583 1.534799032 0.2425520402 -1.406311922 0.4985075295 16.47421946 0.2039522372 273.033683 0.0423865892 -0.008358793574 -3473.786872 0.4956939075 501516.0762 0 0 1 925133.0101 -5530088.489 3031797.15 421.6221639 -20.24314834 49.00060796 18.36175169 -87.70491134 49.00060796
17.98504178 2895.3 4.875923674 925364.6259 -5530100.422 3031824.509 907.6411698 422.8801833 -23.26755356 50.7540934 1.48456982 1.5707963 0.04379024372 0.3141752558 6281.441831 664639.2746 8284771.283 20061.39724 16.53184194 16.57193195 2 105.8099864 1.529144868 0.2504549828 -1.40631153 0.4985075497 16.53184194 0.2252380998 282.107406 0.04312993605 -0.007585290678 -3377.965122 0.4956940441 499927.9085 0 0 1 925364.6259 -5530100.422 3031824.509 422.8801833 -23.26755356 50.7540934 19.61890091 -90.74620625 50.7540934
18.5335748 2895.3 7.347770518 925596.9491 -5530114.017 3031852.833 966.6403667 424.2013333 -26.30530862 52.52037093 1.478178389 1.5707963 0.04429078595 0.3254222432 6689.999742 732713.5871 8288814.547 21361.81858 16.59003498 16.63285881 2 109.5237093 1.523330366 0.2583231854 -1.406311064 0.4985075704 16.59003498 0.2480007268 291.2143682 0.04374073681 -0.006967451846 -3278.460589 0.4956941841 498339.7409 0 0 1 925596.9491 -5530114.017 3031852.833 424.2013333 -26.30530862 52.52037093 20.93905955 -93.80090259 52.52037093
18.74926676 2895.3 8.46137592 925688.5037 -5530119.82 3031864.237 990.3942524 424.7383249 -27.50340668 53.2183932 1.475648692 1.5707963 0.0444657953 0.329878178 6854.132132 760761.6933 8290442.421 21883.02933 16.61307567 16.65699907 2 110.9931467 1.52100336 0.261406504 -1.406310859 0.4985075788 16.61307567 0.2573653105 294.8045456 0.04395070718 -0.006757201881 -3238.315312 0.49569424 497715.2479 0 0 1 925688.5037 -5530119.82 3031864.237 424.7383249 -27.50340668 53.2183932 21.47562793 -95.00567691 53.2183932
18.96495873 2895.3 9.653630492 925780.1751 -5530125.882 3031875.791 1014.462465 425.2852696 -28.70349062 53.91836842 1.473109691 1.5707963 0.04462947206 0.3343537413 7020.961459 789631.8815 8291999.125 22412.11638 16.63601526 16.68105681 2 112.4677704 1.518654626 0.2644833333 -1.406310641 0.4985075872 16.63601526 0.2669693762 298.3999209 0.04414564081 -0.006562314058 -3197.591375 0.4956942964 497090.755 0 0 1 925780.1751 -5530125.882 3031875.791 425.2852696 -28.70349062 53.91836842 22.02213059 -96.21244564 53.91836842
19.18065069 2895.3 10.92441623 925871.9656 -5530132.203 3031887.496 1038.845888 425.8422141 -29.90551026 54.6202738 1.470561385 1.5707963 0.04478243086 0.338848831 7190.289699 819316.089 8293513.835 22948.43004 16.65891342 16.70509049 2 113.947577 1.516284904 0.2675532901 -1.40631041 0.4985075956 16.65891342 0.2768168049 302.0004827 0.04432666917 -0.006381150904 -3156.286579 0.4956943533 496466.2621 0 0 1 925871.9656 -5530132.203 3031887.496 425.8422141 -29.90551026 54.6202738 22.57861421 -97.42115874 54.6202738
19.39634265 2895.3 12.27399497 925963.8773 -5530138.783 3031899.353 1063.545395 426.4092114 -31.10943745 55.32409895 1.468003775 1.5707963 0.04492524958 0.3433632081 7361.621195 849770.9968 8295048.179 23490.37147 16.68189751 16.72922431 2 115.4325894 1.51389488 0.2706160501 -1.406310165 0.4985076042 16.68189751 0.2869110029 305.6062392 0.04449479949 -0.006212297672 -3114.398445 0.4956944107 495841.7691 0 0 1 925963.8773 -5530138.783 3031899.353 426.4092114 -31.10943745 55.32409895 23.14513172 -98.63178824 55.32409895
19.59420854 2895.3 13.58364274 926048.3014 -5530145.048 3031910.364 1086.482309 426.9382382 -32.21552965 55.97144153 1.465649358 1.5707963 0.04504781672 0.3475216112 7520.547113 878396.0163 8296473.031 23992.43431 16.70305809 16.75145205 2 116.7994832 1.511685075 0.2734191094 -1.406309929 0.4985076121 16.70305809 0.2963905579 308.9185811 0.04463846893 -0.006067172689 -3075.456917 0.4956944637 495268.888 0 0 1 926048.3014 -5530145.048 3031910.364 426.9382382 -32.21552965 55.97144153 23.67370164 -99.74403674 55.97144153
19.79207442 2895.3 14.96294842 926132.8309 -5530151.532 3031921.503 1109.686624 427.4758154 -33.32319871 56.62039247 1.46328711 1.5707963 0.04516272017 0.3516965326 7681.143724 907687.0255 8297914.493 24499.15749 16.72429184 16.77376485 2 118.1708165 1.509459194 0.2762156376 -1.40630968 0.4985076202 16.72429184 0.3060827128 312.2353294 0.04477269108 -0.005930542941 -3036.020271 0.495694517 494696.0069 0 0 1 926132.8309 -5530151.532 3031921.503 427.4758154 -33.32319871 56.62039247 24.21080606 -100.8578698 56.62039247
19.98994031 2895.3 16.41223685 926217.4677 -5530158.235 3031932.771 1133.15901 428.0219864 -34.43242972 57.27094761 1.460917033 1.5707963 0.04527035195 0.3558881081 7843.403023 937652.292 8299372.608 25010.50299 16.74559917 16.79616309 2 119.5466163 1.507217685 0.2790054065 -1.406309419 0.4985076282 16.74559917 0.3159898176 315.5565012 0.04489805912 -0.00580167493 -2996.086508 0.4956945708 494123.1258 0 0 1 926217.4677 -5530158.235 3031932.771 428.0219864 -34.43242972 57.27094761 24.75648823 -101.9732726 57.27094761
20.1878062 2895.3 17.93393329 926302.2134 -5530165.158 3031944.167 1156.900135 428.5767945 -35.5432076 57.92310273 1.458539125 1.5707963 0.04537108945 0.3600964743 8007.316594 968300.0533 8300847.418 25526.43185 16.76698051 16.81864715 2 120.92691 1.504960973 0.2817881892 -1.406309146 0.4985076364 16.76698051 0.3261142154 318.8821134 0.04501512382 -0.005679917578 -2955.653635 0.4956946249 493550.2447 0 0 1 926302.2134 -5530165.158 3031944.167 428.5767945 -35.5432076 57.92310273 25.3107915 -103.0902302 57.92310273
20.48460503 2895.3 20.35422894 926429.5399 -5530175.955 3031961.504 1193.017164 429.4252964 -37.21224136 58.90432586 1.454957582 1.5707963 0.04551006041 0.3664408086 8256.269264 1015569.309 8303091.024 26308.83142 16.79919222 16.852535 2 123.0058367 1.501548283 0.28594877 -1.406308711 0.4985076487 16.79919222 0.3417137057 323.8788971 0.0451762663 -0.005509362565 -2894.064143 0.4956947067 492690.9231 0 0 1 926429.5399 -5530175.955 3031961.504 429.4252964 -37.21224136 58.90432586 26.15850608 -104.7685488 58.90432586
20.78140386 2895.3 22.94424269 926557.1212 -5530187.247 3031979.133 1229.742594 430.2934769 -38.88466887 59.88912417 1.451358421 1.5707963 0.04563550551 0.3728237034 8508.892438 1064420.154 8305372.424 27101.31495 16.83157283 16.8866181 2 125.0950299 1.498103595 0.2900923667 -1.406308247 0.4985076613 16.83157283 0.3578152026 328.8857677 0.04532147226 -0.005351810774 -2831.340486 0.4956947893 491831.6014 0 0 1 926557.1212 -5530187.247 3031979.133 430.2934769 -38.88466887 59.88912417 27.02586309 -106.4502797 59.88912417
21.07820269 2895.3 25.70889742 926684.9631 -5530199.037 3031997.055 1267.07866 431.1814838 -40.56043683 60.87748221 1.447741642 1.5707963 0.04574853392 0.3792456349 8765.152261 1114879.897 8307691.758 27903.7389 16.86412381 16.92089778 2 127.1945841 1.494628122 0.2942182286 -1.406307751 0.4985076739 16.86412381 0.374426509 333.9027833 0.04545219964 -0.005205811915 -2767.475997 0.4956948725 490972.2797 0 0 1 926684.9631 -5530199.037 3031997.055 431.1814838 -40.56043683 60.87748221 27.91301026 -108.13537 60.87748221
21.37500152 2895.3 28.65407163 926813.0715 -5530211.324 3032015.27 1305.027584 432.0894653 -42.23949099 61.86938403 1.444107246 1.5707963 0.0458501968 0.3857070852 9025.01259 1166975.594 8310049.162 28715.95472 16.89684664 16.95537534 2 129.3045946 1.491123008 0.2983256124 -1.406307224 0.4985076867 16.89684664 0.3915553804 338.9300024 0.04556978697 -0.005070124738 -2702.464038 0.4956949565 490112.9581 0 0 1 926813.0715 -5530211.324 3032015.27 432.0894653 -42.23949099 61.86938403 28.82009583 -109.823766 61.86938403
21.82019977 2895.3 33.42183827 927005.7468 -5530230.691 3032043.147 1363.10492 433.4892161 -44.76411276 63.36384536 1.438622617 1.5707963 0.04598354806 0.3954744268 9421.469155 1248245.045 8313656.952 29952.30054 16.9462564 17.00746561 2 132.4894264 1.485812092 0.3044504347 -1.406306371 0.4985077063 16.9462564 0.4182371548 346.4901011 0.04572420869 -0.004883630627 -2602.780142 0.4956950836 488823.9756 0 0 1 927005.7468 -5530230.691 3032043.147 433.4892161 -44.76411276 63.36384536 30.21843436 -112.3624379 63.36384536
22.26539802 2895.3 38.62609954 927199.0556 -5530251.183 3032071.69 1422.573597 434.9347499 -47.29581338 64.86618579 1.433098348 1.5707963 0.04609671491 0.4053334555 9825.799431 1333344.572 8317351.173 31209.78999 16.99606137 17.0600086 2 135.6983299 1.48044026 0.310529579 -1.40630544 0.4985077261 16.99606137 0.4461265304 354.0734909 0.04585562909 -0.004714941046 -2500.4774 0.4956952122 487534.9931 0 0 1 927199.0556 -5530251.183 3032071.69 434.9347499 -47.29581338 64.86618579 31.66247386 -114.9082348 64.86618579
22.71059626 2895.3 44.28594044 927393.0181 -5530272.804 3032100.904 1483.440994 436.4265744 -49.83439718 66.37634544 1.427534438 1.5707963 0.04619262323 0.4152858717 10237.85037 1422361.316 8321132.283 32487.85438 17.04626678 17.11300885 2 138.9316376 1.475010614 0.3165606401 -1.406304428 0.4985077463 17.04626678 0.4752489741 361.6803747 0.04596747636 -0.004561591974 -2395.533808 0.4956953419 486246.0106 0 0 1 927393.0181 -5530272.804 3032100.904 436.4265744 -49.83439718 66.37634544 33.15272173 -117.4609626 66.37634544
23.15579451 2895.3 50.421184 927587.6552 -5530295.557 3032130.793 1545.714434 437.9652 -52.37966336 67.89426195 1.421930889 1.5707963 0.0462739907 0.4253334059 10657.45554 1515380.262 8325000.738 33785.89643 17.09687802 17.16647095 2 142.1896865 1.469526018 0.3225412594 -1.406303332 0.4985077668 17.09687802 0.505629621 369.3109568 0.04606286257 -0.004421556137 -2287.927545 0.4956954728 484957.0282 0 0 1 927587.6552 -5530295.557 3032130.793 437.9652 -52.37966336 67.89426195 34.68968822 -120.0204219 67.89426195
23.82359188 2895.3 60.55801406 927880.9215 -5530331.814 3032176.896 1641.776809 440.3620143 -56.20964 70.18553808 1.413451239 1.5707963 0.04637426289 0.4405869135 11300.62903 1662592.585 8330968.176 35769.03755 17.1735678 17.24754021 2 147.1238973 1.461201831 0.331412573 -1.40630152 0.4985077981 17.1735678 0.5536176007 380.8017499 0.04618123067 -0.004232858197 -2121.478394 0.4956956711 483023.5544 0 0 1 927880.9215 -5530331.814 3032176.896 440.3620143 -56.20964 70.18553808 37.08385854 -123.8717839 70.18553808
24.49138925 2895.3 71.87681295 928175.8245 -5530370.633 3032224.536 1741.043404 442.867031 -60.05346981 72.49389052 1.404882398 1.5707963 0.04645529855 0.4560644772 11959.71973 1819261.307 8337134.661 37793.46268 17.25120199 17.32967483 2 152.1157141 1.452768075 0.3401576392 -1.406299499 0.4985078301 17.25120199 0.6045739933 392.3470365 0.04627754465 -0.004065805998 -1948.917535 0.4956958711 481090.0807 0 0 1 928175.8245 -5530370.633 3032224.536 442.867031 -60.05346981 72.49389052 39.5860445 -127.7371183 72.49389052
25.15918662 2895.3 84.44673679 928472.4369 -5530412.024 3032273.723 1843.538179 445.482009 -63.91040793 74.8190759 1.396224367 1.5707963 0.0465241732 0.4717723251 12633.97868 1985636.027 8343501.683 39856.75834 17.32980019 17.41289082 2 157.1663273 1.444232077 0.3487691702 -1.406297254 0.4985078628 17.32980019 0.6585784472 403.9475335 0.04635947664 -0.003916827138 -1770.174052 0.4956960727 479156.607 0 0 1 928472.4369 -5530412.024 3032273.723 445.482009 -63.91040793 74.8190759 42.19800424 -131.6156858 74.8190759
25.82698399 2895.3 98.33857819 928770.8328 -5530455.994 3032324.467 1949.284763 448.2087215 -67.77968177 77.16083729 1.387477145 1.5707963 0.04658730507 0.4877168454 13322.57368 2161946.594 8350070.709 41956.33523 17.40938263 17.4972044 2 162.2769478 1.435600457 0.3572401775 -1.406294773 0.4985078961 17.40938263 0.7157080833 415.6039684 0.04643389153 -0.003783095482 -1585.178307 0.4956962752 477223.1333 0 0 1 928770.8328 -5530455.994 3032324.467 448.2087215 -67.77968177 77.16083729 44.92151037 -135.506719 77.16083729
26.03705488 2895.3 102.9932705 928865.0807 -5530470.361 3032340.754 1983.225847 449.0898652 -68.99929047 77.90088583 1.384707065 1.5707963 0.04660691823 0.4927825951 13542.01014 2219498.002 8352179.144 42623.87882 17.4346239 17.52395672 2 163.8972338 1.43286638 0.359874835 -1.406293942 0.4985079067 17.4346239 0.7343359179 419.2824316 0.04645674378 -0.00374380495 -1525.679667 0.4956963391 476614.915 0 0 1 928865.0807 -5530470.361 3032340.754 449.0898652 -68.99929047 77.90088583 45.80160641 -136.7332004 77.90088583
26.24712576 2895.3 107.7882908 928959.515 -5530484.984 3032357.197 2017.49174 449.9822804 -70.2199696 78.64251309 1.38192816 1.5707963 0.04662673117 0.4978750716 13766.33585 2278652.957 8354110.149 43305.93631 17.45952647 17.55040466 2 165.5235628 1.430123629 0.3624946196 -1.406293085 0.4985079174 17.45952647 0.7532851536 422.9664827 0.04647966321 -0.003705736366 -1465.55438 0.495696403 476006.6968 0 0 1 928959.515 -5530484.984 3032357.197 449.9822804 -70.2199696 78.64251309 46.69295538 -137.9607657 78.64251309
26.45719665 2895.3 112.7257647 929054.1379 -5530499.863 3032373.796 2052.083134 450.8859889 -71.44160549 79.38565991 1.379140428 1.5707963 0.04664693289 0.5029941866 13995.6331 2339452.183 8355868.196 44062.49924 17.48397241 17.57655645 2 167.1558668 1.427372397 0.3650991374 -1.406292204 0.4985079281 17.48397241 0.7725762763 426.6560587 0.04650284689 -0.003668834921 -1404.802195 0.4956964669 475398.4785 0 0 1 929054.1379 -5530499.863 3032373.796 450.8859889 -71.44160549 79.38565991 47.59557877 -139.1893016 79.38565991
26.66726754 2895.3 117.8079464 929148.9518 -5530514.999 3032390.55 2087.0007 451.8010281 -72.66412546 80.13029057 1.376343871 1.5707963 0.04666768983 0.508137496 14226.48377 2401346.926 8357642.819 44868.63651 17.50841159 17.60281016 2 168.7941283 1.424612855 0.3676880938 -1.406291296 0.4985079389 17.50841159 0.7922375899 430.3511391 0.04652646878 -0.003633047412 -1343.422117 0.4956965309 474790.2603 0 0 1 929148.9518 -5530514.999 3032390.55 451.8010281 -72.66412546 80.13029057 48.50951427 -140.4187355 80.13029057
26.98237387 2895.3 125.7078403 929291.5361 -5530538.185 3032415.976 2139.990054 453.1949448 -74.49948235 81.24998534 1.372132486 1.5707963 0.04670019893 0.5158982062 14575.61494 2496259.869 8360335.91 46092.562 17.54522273 17.64238284 2 171.262748 1.420458299 0.3715418934 -1.406289886 0.4985079552 17.54522273 0.8224513646 435.9041308 0.04656307113 -0.003581344113 -1250.171045 0.4956966268 473877.9329 0 0 1 929291.5361 -5530538.185 3032415.976 453.1949448 -74.49948235 81.24998534 49.90174016 -142.2644899 81.24998534
27.29748021 2895.3 133.946426 929434.5637 -5530561.95 3032441.755 2193.716972 454.6146523 -76.33664117 82.37294448 1.367901243 1.5707963 0.04673479915 0.5237144181 14928.09473 2593681.013 8363066.486 47334.11078 17.58221793 17.68218743 2 173.744946 1.416285906 0.3753595666 -1.406288415 0.4985079716 17.58221793 0.8535438728 441.4696287 0.0466015386 -0.003531874071 -1155.497456 0.4956967226 472965.6056 0 0 1 929434.5637 -5530561.95 3032441.755 454.6146523 -76.33664117 82.37294448 51.31971473 -144.1120784 82.37294448
27.61258654 2895.3 142.5315795 929578.0427 -5530586.294 3032467.889 2248.183628 456.060333 -78.17549911 83.49912903 1.363650141 1.5707963 0.04677196956 0.5315868222 15283.83212 2693635.433 8365834.658 48593.22832 17.61939863 17.72222553 2 176.2408414 1.412096165 0.3791404952 -1.406286882 0.4985079881 17.61939863 0.8855302423 447.0477061 0.04664236953 -0.003484491815 -1059.3954 0.4956968184 472053.2782 0 0 1 929578.0427 -5530586.294 3032467.889 456.060333 -78.17549911 83.49912903 52.76362032 -145.961399 83.49912903
27.92769287 2895.3 151.4712822 929721.9815 -5530611.217 3032494.378 2303.392175 457.5321699 -80.01595173 84.62849919 1.359379181 1.5707963 0.04681217045 0.5395161168 15642.73181 2796146.985 8368640.535 49869.84918 17.65676626 17.76249872 2 178.7505545 1.407889546 0.3828840785 -1.406285286 0.4985080048 17.65676626 0.9184256486 452.6384368 0.04668604154 -0.003439064152 -961.8590429 0.495696914 471140.9508 0 0 1 929721.9815 -5530611.217 3032494.378 457.5321699 -80.01595173 84.62849919 54.23363975 -147.8123478 84.62849919
28.40035237 2895.3 165.5632047 929938.7695 -5530649.691 3032534.78 2387.60068 459.7893689 -82.77938818 86.32843823 1.352935506 1.5707963 0.04687911738 0.5515182749 16186.79139 2954757.886 8372920.284 51817.42742 17.71317148 17.82335279 2 182.5412965 1.401548953 0.3884281612 -1.40628277 0.49850803 17.71317148 0.9695088803 461.0484321 0.04675787364 -0.003374322934 -812.8527128 0.495697057 469772.4598 0 0 1 929938.7695 -5530649.691 3032534.78 459.7893689 -82.77938818 86.32843823 56.48803324 -150.5915927 86.32843823
28.87301187 2895.3 180.4981267 930156.6385 -5530689.471 3032575.987 2473.490276 462.1064519 -85.54580849 88.03531233 1.34644715 1.5707963 0.04695529845 0.5636524426 16737.38522 3119242.896 8377285.471 53803.90013 17.77000583 17.88474486 2 186.3638109 1.395172848 0.3938850195 -1.406280103 0.4985080554 17.77000583 1.022723178 469.4873179 0.04683859457 -0.003313335125 -660.5875658 0.4956971995 468403.9687 0 0 1 930156.6385 -5530689.471 3032575.987 462.1064519 -85.54580849 88.03531233 58.80221539 -153.3739003 88.03531233
29.34567137 2895.3 196.3036858 930375.617 -5530730.559 3032618.002 2561.067885 464.4840412 -88.31483905 89.74897625 1.339914113 1.5707963 0.04704205904 0.5759210761 17294.13402 3289664.441 8381736.448 55828.88867 17.82727466 17.94668039 2 190.2185122 1.3887626 0.399252854 -1.406277282 0.4985080811 17.82727466 1.078120126 477.9553497 0.04692958941 -0.003255771806 -505.0454375 0.4956973412 467035.4777 0 0 1 930375.617 -5530730.559 3032618.002 464.4840412 -88.31483905 89.74897625 61.17680849 -156.158899 89.74897625
